,X,UniqueID,CAS,ChemicalNumber,Chemical,FacilityID,Longitude,Latitude,FacilityName,Street,City,County,State,ZIPCode,ZIP9,FIPS,STFIPS,StackHeight,StackVelocity,StackDiameter,StackTemperature,ChromHexPercent,ModeledNAICS,PoundsReleased_2016,PoundsReleased_2017,PoundsReleased_2018,PoundsReleased_2019,PoundsReleased_2020,PoundsPT_2016,PoundsPT_2017,PoundsPT_2018,PoundsPT_2019,PoundsPT_2020,Score_2016,Score_2017,Score_2018,Score_2019,Score_2020,NCScore_2016,NCScore_2017,NCScore_2018,NCScore_2019,NCScore_2020,CScore_2016,CScore_2017,CScore_2018,CScore_2019,CScore_2020,Hazard_2016,Hazard_2017,Hazard_2018,Hazard_2019,Hazard_2020,HazardC_2016,HazardC_2017,HazardC_2018,HazardC_2019,HazardC_2020,HazardNC_2016,HazardNC_2017,HazardNC_2018,HazardNC_2019,HazardNC_2020,population_1km,WhtPercent_1km,NWPercent_1km,HispPercent_1km,BlkPercent_1km,AsianPercent_1km,AmerIndPercent_1km,Under5Percent_1km,ReprodFemPercent_1km,Over64Percent_1km,EduPercent_1km,housing_units_1km,VacPercent_1km,OwnOccPercent_1km,avg_median_income_1km,avg_median_house_value_1km,facility_count_1km,population_5km,WhtPercent_5km,NWPercent_5km,HispPercent_5km,BlkPercent_5km,AsianPercent_5km,AmerIndPercent_5km,Under5Percent_5km,ReprodFemPercent_5km,Over64Percent_5km,EduPercent_5km,housing_units_5km,VacPercent_5km,OwnOccPercent_5km,avg_median_income_5km,avg_median_house_value_5km,facility_count_5km,population_10km,WhtPercent_10km,NWPercent_10km,HispPercent_10km,BlkPercent_10km,AsianPercent_10km,AmerIndPercent_10km,Under5Percent_10km,ReprodFemPercent_10km,Over64Percent_10km,EduPercent_10km,housing_units_10km,VacPercent_10km,OwnOccPercent_10km,avg_median_income_10km,avg_median_house_value_10km,facility_count_10km,GEOID_tract,populationE_tract,WhtPercent_tract,NWPercent_tract,HispPercent_tract,BlkPercent_tract,AsianPercent_tract,AmerIndPercent_tract,Under5Percent_tract,ReprodFemPercent_tract,Over64Percent_tract,EduPercent_tract,housing_unitsE_tract,VacPercent_tract,OwnOccPercent_tract,medincomeE_tract,median_house_valueE_tract,facility_count_tract,GEOID_county,populationE_county,WhtPercent_county,NWPercent_county,HispPercent_county,BlkPercent_county,AsianPercent_county,AmerIndPercent_county,Under5Percent_county,ReprodFemPercent_county,Over64Percent_county,EduPercent_county,housing_unitsE_county,VacPercent_county,OwnOccPercent_county,medincomeE_county,median_house_valueE_county,facility_count_county,geometry, 
2660,2676,613_4354WCRSNN1675I,79947,613,Tetrabromobisphenol A,4354WCRSNN1675I,-84.105554,41.417874,OLDCASTLE INFRASTRUCTURES INC - NAPOLEON,1675 INDUSTRIAL DR,NAPOLEON,HENRY,OH,43545,43545,39069,39,9.9,7.9,0.8,299.8,0.43,327390,NA,NA,NA,NA,7700,NA,NA,NA,NA,7700,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,184.4725555,0.825559105,0.174440895,0.131629393,0.045367412,0,0.014057508,0.095207668,0.215974441,0.221086262,0.118488253,81.21507393,0.047895501,0.952104499,37318,122800,1,4229.245276,0.864906313,0.135093687,0.121411062,0.022049157,0.001182244,0.009514777,0.078159639,0.241997188,0.177824005,0.074866625,1955.6735,0.086678915,0.913321085,52364.66667,132077.7778,1,10788.96226,0.905259572,0.094740428,0.095721605,0.013116848,0.000948528,0.005650713,0.074965825,0.214204696,0.195728193,0.06649754,4873.22914,0.08674005,0.91325995,58577.30769,137876.9231,1,39069000400,3518,0.858158044,0.141841956,0.121375782,0.025582717,0.001421262,0.00938033,0.05173394,0.227401933,0.226264923,0.08160828,1653,0.048396854,0.951603146,41886,105800,1,39069,27208,0.935423405,0.064576595,0.076778889,0.009261982,0.003271097,0.001690679,0.05858571,0.206593649,0.18009409,0.065208134,12089,0.090743651,0.909256349,59695,125200,1,c(-9362587.44416617, 5074174.74958146)
2661,2677,613_43570TRNTY6AKST,79947,613,Tetrabromobisphenol A,43570TRNTY6AKST,-84.43999,41.58475,TRINITY SPECIALTY COMPOUNDING,600 OAK ST,WEST UNITY,WILLIAMS,OH,43570,43570,39171,39,10.7,7,0.6,320.4,0.25,325991,43.62,484.14,NA,NA,NA,43.62,484.14,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,92.16249614,0.908563633,0.091436367,0.087403938,0.001264317,0.013853227,0.000842878,0.080424686,0.225875778,0.098607334,0.063313767,35.09984942,0.047013125,0.952986875,56496,110100,1,1896.8158,0.908715159,0.091284841,0.08804566,0.001248232,0.013621239,0.001515842,0.081835783,0.223957583,0.106493507,0.069075877,728.4723689,0.045839951,0.954160049,60958.6,113120,1,4155.318151,0.932510208,0.067489792,0.064523804,0.001377244,0.010501539,0.002474931,0.072575711,0.209443979,0.148072441,0.07619409,1661.748672,0.057212046,0.942787954,57099.77778,117100,1,39171950400,4435,0.937993236,0.062006764,0.054791432,0.000676437,0.009470124,0.000676437,0.056144307,0.191882751,0.191657272,0.061298873,1905,0.041469816,0.958530184,54398,113000,1,39171,36816,0.949206867,0.050793133,0.045116254,0.01097349,0.006084311,0.002933507,0.05771947,0.199369839,0.184675141,0.09457086,16644,0.093366979,0.906633021,53183,105400,1,c(-9399816.68938911, 5098978.54509607)
2662,2678,613_44065NTLLP9988K,79947,613,Tetrabromobisphenol A,44065NTLLP9988K,-81.28,41.464,INTELLIPAK LTD,9988 KINSMAN RD,NEWBURY,GEAUGA,OH,44065,44065,39055,39,11.6,5.4,0.6,356.5,0.25,325998,NA,NA,NA,2.2,NA,NA,NA,NA,2.2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,141.4291409,0.979068189,0.020931811,0.003202052,0.001579759,0.007898797,0,0.038067241,0.093784154,0.278247613,0.064331992,65.09131486,0.128717635,0.871282365,96399,267750,1,3361.904033,0.959285368,0.040714632,0.027140951,0.002500081,0.005092116,0.00200921,0.039084652,0.110647529,0.273248218,0.102790981,1544.814032,0.10166442,0.89833558,90987.33333,244033.3333,1,18544.56544,0.961363486,0.038636514,0.014711784,0.006881521,0.00543043,0.004870527,0.046822655,0.173071404,0.234821154,0.055282412,7939.740099,0.063960076,0.936039924,103821.7143,273861.9048,1,39055311400,5537,0.951056529,0.048943471,0.012100415,0.013725844,0.003612064,0.017879718,0.053097345,0.145385588,0.240202276,0.053216651,2591,0.099961405,0.900038595,80500,229700,1,39055,93843,0.967189881,0.032810119,0.015152968,0.013597178,0.006606779,0.001193483,0.052630457,0.189539976,0.198000916,0.097817137,37179,0.050593077,0.949406923,82303,240900,1,c(-9048048.21167728, 5081024.34976288)
2663,2679,613_45331SPRTC15LAN,79947,613,Tetrabromobisphenol A,45331SPRTC15LAN,-84.59234,40.08889,SPARTECH LLC,1050 LANDSDOWNE AVE,GREENVILLE,DARKE,OH,45331,45331,39037,39,9.8,10,0.7,299.8,0.04,326113,1502,NA,NA,NA,NA,1502,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,155.6883661,0.935695021,0.064304979,0.042614741,0.000382869,0,0,0.006030041,0.187586659,0.291099521,0.086203617,96.00768236,0.116466889,0.883533111,49966.33333,111966.6667,1,7777.355816,0.964889336,0.035110664,0.010846942,0.016126854,0.003254374,9.71E-05,0.054265025,0.207952637,0.216523136,0.097885639,3904.849258,0.094198361,0.905801639,47420.06667,101353.3333,3,17353.52854,0.968393972,0.031606028,0.014644331,0.009757001,0.001954128,0.005493095,0.046805302,0.190711824,0.247342859,0.098941951,8651.744753,0.084566889,0.915433111,51095.2381,116295.6522,3,39037555102,3434,0.948165405,0.051834595,0.01456028,0.018345952,0,0,0.071927781,0.214909726,0.167443215,0.103587444,1823,0.122325837,0.877674163,32008,60500,3,39037,51513,0.972725331,0.027274669,0.015665948,0.007473842,0.004950207,0.002873061,0.059713082,0.19544581,0.191427407,0.091535712,22903,0.089158626,0.910841374,55620,123300,3,c(-9416776.21381147, 4878867.95237855)
2664,2680,613_46312PLLTN4343K,79947,613,Tetrabromobisphenol A,46312PLLTN4343K,-87.461568,41.633441,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,LAKE,IN,46312,46312,18089,18,9.1,7.6,0.2,866.5,0.19,562211,243,139,NA,718,NA,243,139,NA,718,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,1259.722364,0.207316865,0.792683135,0.449476487,0.487644273,0.000906022,3.74E-06,0.049923329,0.201555877,0.18559745,0.234457584,633.5732072,0.238028059,0.761971941,44623.83333,67583.33333,1,34773.39261,0.275356515,0.724643485,0.565697822,0.316178131,0.003592281,0.001712419,0.066543872,0.231789734,0.130129343,0.256718952,16039.09035,0.207287264,0.792712736,41131.10526,76003.0303,4,133349.7175,0.415045706,0.584954294,0.40381221,0.309994447,0.007736297,0.003530519,0.060590212,0.242238148,0.125288258,0.193024432,58703.31184,0.150065556,0.849934444,47307.07194,96959.85401,4,18089030300,1513,0.062128222,0.937871778,0.423661599,0.524124256,0.009253139,0,0.104428288,0.26569729,0.13945803,0.146853147,1003,0.398803589,0.601196411,37344,40700,1,18089,485707,0.619241642,0.380758358,0.189803729,0.236543842,0.014543748,0.002647687,0.060429436,0.22420101,0.160804765,0.113434921,212899,0.122912743,0.877087257,56128,149500,4,c(-9736177.21374127, 5106227.8573525)
2665,2681,613_4672WPRCSN9WCNN,79947,613,Tetrabromobisphenol A,4672WPRCSN9WCNN,-85.50981,41.17129,PRECISION PLASTICS INC,900 W. CONNEXION WAY,COLUMBIA CITY,WHITLEY,IN,46725,46725,18183,18,9.8,10,0.7,299.8,0.97,326199,NA,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,270.8716157,0.975846346,0.024153654,0,0.010848544,0,0,0.0723024,0.246225645,0.143404744,0.088238222,112.5635997,0,1,69561.5,168250,1,7442.458639,0.947164732,0.052835268,0.017824103,0.0097199,0.004083123,0.005692727,0.064457491,0.248735344,0.185903744,0.106570066,3408.836582,0.0455307,0.9544693,62084.71429,149278.5714,1,13980.23886,0.95918375,0.04081625,0.019457586,0.006509727,0.004557292,0.003318356,0.061128957,0.235143645,0.189419323,0.10254532,6292.973149,0.051616102,0.948383898,64694.78947,158015.7895,1,18183050402,4553,0.984186251,0.015813749,0,0.008785416,0,0,0.055567758,0.205578739,0.171754887,0.129042796,1932,0.030020704,0.969979296,68951,169800,1,18183,33730,0.968455381,0.031544619,0.020575156,0.004061666,0.004298844,0.003468722,0.060509932,0.20094871,0.1761933,0.081550573,14789,0.070795862,0.929204138,61741,143100,2,c(-9518908.50702957, 5037639.82410669)
2666,2682,613_47620GPLSTLEXAN,79947,613,Tetrabromobisphenol A,47620GPLSTLEXAN,-87.9271,37.9072,SABIC INNOVATIVE PLASTICS MT VERNON LLC,1 LEXAN LN,MOUNT VERNON,POSEY,IN,47620,47620,18129,18,56.1,12.8,2.1,423.4,0.34,325211,10.2,22.2,128,34.4,15,10.2,22.2,128,34.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55642572,0.941664177,0.058335823,0.038481324,0.019681034,0,0,0.043311993,0.227096078,0.176716269,0.086934848,6.589228878,0.144621089,0.855378911,69729.5,188100,1,1596.778936,0.932099443,0.067900557,0.022051306,0.009722368,0,0,0.049558306,0.192400299,0.266139097,0.085035535,882.5769252,0.182736888,0.817263112,61780,117325,2,7286.94308,0.916168034,0.083831966,0.034339901,0.045190562,0,0,0.05812195,0.218553066,0.198515067,0.099559176,3730.492184,0.112120885,0.887879115,71256.16667,124783.3333,3,18129040500,3311,0.964059197,0.035940803,0.02295379,0.010872848,0,0,0.062518876,0.212020538,0.163092721,0.035154596,1505,0.125581395,0.874418605,84810,166800,1,18129,25560,0.962402191,0.037597809,0.011932707,0.017918623,0.003286385,0.000743349,0.054460094,0.201995305,0.182081377,0.065856243,11508,0.117570386,0.882429614,64196,144200,4,c(-9787999.99892924, 4566324.56706706)
2667,2683,613_48077STRLN38111,79947,613,Tetrabromobisphenol A,48077STRLN38111,-83.033734,42.569552,FCA US STERLING HEIGHTS ASSEMBLY PLANT,38111 VAN DYKE,STERLING HEIGHTS,MACOMB,MI,48312,48312,26099,26,26.7,15.2,2.3,310.9,0.34,336111,NA,NA,1.23,474.2,298.46,NA,NA,1.23,474.2,298.46,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,555.8531709,0.728642318,0.271357682,0.069543626,0.170998002,0.054760877,0,0.005235415,0.292138369,0.136635079,0.138265107,344.4040628,0.019241068,0.980758932,63004.66667,193566.6667,1,57551.51949,0.832677483,0.167322517,0.019647785,0.06170495,0.06475294,0.003446125,0.058997484,0.225558734,0.157004525,0.152953714,21076.21956,0.028627384,0.971372616,68292.11765,188659.1633,1,234547.1173,0.801828838,0.198171162,0.02606988,0.070508822,0.085500693,0.00236087,0.054485992,0.222809781,0.1841016,0.10963832,95918.56434,0.038422312,0.961577688,71246.43655,188183.1474,1,26099982001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,26099,870325,0.809610203,0.190389797,0.026175279,0.116891966,0.040837618,0.003221785,0.054851923,0.222698417,0.165903542,0.100611903,366016,0.053587821,0.946412179,62855,166800,3,c(-9243272.98754412, 5246681.09792381)
2668,2684,613_48111WYNDS49350,79947,613,Tetrabromobisphenol A,48111WYNDS49350,-83.522691,42.21917,WAYNE DISPOSAL INC,49350 N I-94 SERVICE DR,BELLEVILLE,WAYNE,MI,48111,48111,26163,26,24.2,14.2,1.3,423.4,0.19,562211,NA,5781.47,144.32,NA,NA,NA,5781.47,144.32,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,670.6372834,0.491301524,0.508698476,0.025693893,0.380766468,0.024356122,0,0,0.349877035,0.048988486,0.050664197,402.2359597,0.092537805,0.907462195,49149.5,231400,1,12904.50011,0.661254297,0.338745703,0.050350957,0.258266926,0.010470361,0.000223113,0.03188229,0.254951107,0.14023104,0.089360312,6417.625025,0.072108861,0.927891139,60852.89474,155160,1,82635.73761,0.612060357,0.387939643,0.055565925,0.285686894,0.032668016,0.003834138,0.063858529,0.246305382,0.128632415,0.092979337,35866.54373,0.058016622,0.941983378,69204.775,162967.5135,1,26163986501,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,26163,1757299,0.531278968,0.468721032,0.059420167,0.387487844,0.033779112,0.003281741,0.065659287,0.231528613,0.150507683,0.135172612,815102,0.162948932,0.837051068,47301,113000,22,c(-9297703.43180393, 5193866.7962658)
2669,2685,613_48211SLCTY1923F,79947,613,Tetrabromobisphenol A,48211SLCTY1923F,-83.04774,42.36591,EQ DETROIT INC,1923 FREDERICK ST,DETROIT,WAYNE,MI,48211,48211,26163,26,22,13.1,2,294.3,0.19,562211,4127,5781,1202,NA,NA,4127,5781,1202,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,533.6833676,0.158791879,0.841208121,0.029272863,0.776506732,0.036723749,0.013249885,0.054410998,0.213598599,0.215852653,0.181275531,381.1185968,0.34872,0.65128,26454.25,153500,1,77573.70629,0.314187127,0.685812873,0.023753638,0.570243978,0.06818014,0.002613216,0.05697472,0.260371621,0.139343973,0.16779142,46473.07729,0.209819862,0.790180138,34803.55056,151293.1034,3,226714.6331,0.230393018,0.769606982,0.066320326,0.632395748,0.072124344,0.003699911,0.065756632,0.24445459,0.143994394,0.200815371,136543.9265,0.29101602,0.70898398,33308.38462,90538.29787,4,26163519100,1245,0.159036145,0.840963855,0.024899598,0.744578313,0.068273092,0.008032129,0.047389558,0.162248996,0.216064257,0.143634385,922,0.5,0.5,25868,33800,1,26163,1757299,0.531278968,0.468721032,0.059420167,0.387487844,0.033779112,0.003281741,0.065659287,0.231528613,0.150507683,0.135172612,815102,0.162948932,0.837051068,47301,113000,22,c(-9244832.12833218, 5215949.56040193)
2670,2686,613_53154THMCR530WE,79947,613,Tetrabromobisphenol A,53154THMCR530WE,-87.91795,42.91054,HENKEL US OPERATIONS CORP,420 W MARQUETTE AVE,OAK CREEK,MILWAUKEE,WI,53154,53154,55079,55,11.6,5.4,0.6,356.5,0.25,325998,30,NA,32,22,NA,30,NA,32,22,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,283.2243465,0.853570441,0.146429559,0.138544788,0.015342821,0.046327578,0.019945667,0.05108048,0.245412705,0.098007284,0.030175758,176.759377,0.080929436,0.919070564,68597.5,229550,1,27935.93584,0.847169799,0.152830201,0.107083865,0.040022068,0.04030479,0.008132623,0.056062335,0.215694049,0.16101579,0.071574295,12348.7764,0.031421344,0.968578656,69651.53333,211648.1481,1,141212.3324,0.829142181,0.170857819,0.125917507,0.032236643,0.045529351,0.004494533,0.056646112,0.21596243,0.172233453,0.074509212,60845.32437,0.04073721,0.95926279,67681.63025,186256.4103,3,55079160102,2390,0.813807531,0.186192469,0.120502092,0.09916318,0.018410042,0.021757322,0.056485356,0.229707113,0.143096234,0.017213556,1390,0.067625899,0.932374101,62278,105400,1,55079,951226,0.591582863,0.408417137,0.150049515,0.264135968,0.043525934,0.005743115,0.069179144,0.246320012,0.132397559,0.117135227,418866,0.087596033,0.912403967,50606,158300,11,c(-9786981.42558849, 5298365.02060522)
2671,2687,613_55016MCHMLHIGHW,79947,613,Tetrabromobisphenol A,55016MCHMLHIGHW,-92.908333,44.789444,3M COTTAGE GROVE CENTER,10746 INNOVATION RD,COTTAGE GROVE,WASHINGTON,MN,55016,55016,27163,27,12,16.1,0.7,518.3,0.25,325998,169,NA,NA,NA,577,169,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,47.20673729,0.966248038,0.033751962,0.075353218,0.000784929,0.001569859,0.008634223,0.059654631,0.266875981,0.161695447,0.02739726,15.85909227,0.021028037,0.978971963,143750,390800,1,4384.731558,0.795000423,0.204999577,0.067072303,0.102975205,0.044911128,0.004358613,0.081005637,0.242798235,0.102105296,0.036310158,1515.523539,0.016385538,0.983614462,113858.875,325537.5,1,39952.45227,0.849553714,0.150446286,0.043112878,0.047100784,0.039833806,0.00441605,0.056220632,0.222890537,0.147271303,0.045981146,14810.5844,0.040201622,0.959798378,96518.60526,266978.9474,1,27163071400,7302,0.805258833,0.194741167,0.039989044,0.071624213,0.036702273,0.001506437,0.058203232,0.248562038,0.165297179,0.058558559,2856,0.069677871,0.930322129,98199,231000,1,27163,255938,0.853773179,0.146226821,0.041869515,0.045936907,0.058248482,0.003793888,0.059893412,0.218330221,0.144214614,0.039412607,98421,0.040540129,0.959459871,96671,289400,2,c(-10342508.3200119, 5588434.43745773)
2672,2688,613_55069PLSTC920SF,79947,613,Tetrabromobisphenol A,55069PLSTC920SF,-92.9675,45.67853,PLASTECH CORP,920 S FRANDSEN AVE,RUSH CITY,CHISAGO,MN,55069,55069,27025,27,9.8,10,0.7,299.8,0.97,326199,3.78,NA,NA,NA,NA,3.78,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,58.02531512,0.903180337,0.096819663,0.021034181,0.038018949,0.011423464,0.010569053,0.038162996,0.217762267,0.174930658,0.074564499,25.01716054,0.075976244,0.924023756,47754.5,165900,1,1445.485285,0.86028477,0.13971523,0.022312845,0.080967749,0.012380656,0.018285508,0.035423341,0.185353753,0.1498417,0.07124137,580.6869561,0.098923855,0.901076145,68648,224800,1,4847.811841,0.853460363,0.146539637,0.021669301,0.092554208,0.012607463,0.020075342,0.036561798,0.165326167,0.143198389,0.065896489,1955.631104,0.137505741,0.862494259,70793.875,219112.5,1,27025110202,4097,0.948742983,0.051257017,0.025140347,0.010007322,0.010495485,0.005613864,0.050036612,0.208933366,0.16036124,0.053934871,1708,0.057962529,0.942037471,71932,246100,1,27025,55315,0.952960318,0.047039682,0.021784326,0.013179065,0.011588177,0.004899214,0.056060743,0.205965832,0.149416976,0.053643039,21948,0.077729178,0.922270822,83464,231500,1,c(-10349094.7603237, 5728982.23685484)
2673,2689,613_55987CCMPS501W3,79947,613,Tetrabromobisphenol A,55987CCMPS501W3,-91.64975,44.05601,CYTEC ENGINEERED MATERIALS INC,501 W 3RD,WINONA,WINONA,MN,55987,55987,27169,27,12.2,14,0.6,478.7,0.34,325211,338.22,208.08,242.87,325.18,1.71,338.22,208.08,242.87,325.18,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497.417295,0.942962539,0.057037461,0.00583303,0.005883806,0.003635846,0.000621506,0.016694508,0.196714807,0.139178572,0.012966735,684.6111918,0.180967045,0.819032955,39883.83333,128733.3333,1,20845.77199,0.939042253,0.060957747,0.030245692,0.018588737,0.018169927,0.004712535,0.035301486,0.3081175,0.153912643,0.064912821,9000.653118,0.103208414,0.896791586,48788.52,143280,2,30002.49577,0.931182465,0.068817535,0.029798077,0.017152559,0.024282675,0.005046683,0.039541354,0.276209865,0.167554689,0.066020557,13138.46675,0.089327405,0.910672595,54046.12121,161469.697,2,27169670400,4320,0.944444444,0.055555556,0.024537037,0.011342593,0,0,0.02962963,0.259953704,0.170601852,0.027798934,2050,0.063902439,0.936097561,50879,123800,1,27169,50725,0.935534746,0.064465254,0.029610646,0.012833908,0.026416954,0.003666831,0.048161656,0.248260227,0.164238541,0.065335117,21220,0.083788878,0.916211122,59329,167300,2,c(-10202403.5013308, 5474113.95499641)
2674,2690,613_55987MLLRW580EF,79947,613,Tetrabromobisphenol A,55987MLLRW580EF,-91.62139,44.050315,MILLER WASTE MILLS (DBA RTP CO),580 E FRONT ST,WINONA,WINONA,MN,55987,55987,27169,27,10.2,7.3,0.5,351.5,0.25,325991,NA,42,40,10,2,NA,42,40,10,2,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,2290.170112,0.980432301,0.019567699,0.048751191,0.007012955,0,1.93E-06,0.062919265,0.23469022,0.127890533,0.104333095,1090.380657,0.055351286,0.944648714,47062.85714,123914.2857,1,16439.15214,0.936797785,0.063202215,0.02852397,0.017475592,0.022411535,0.002890633,0.028998511,0.2929992,0.149116774,0.069060699,7407.815659,0.095676578,0.904323422,50381.82609,152682.6087,2,27976.35407,0.933587871,0.066412129,0.028507288,0.017830015,0.023228936,0.005081876,0.039275692,0.27816309,0.169569748,0.066043963,12294.82962,0.090367333,0.909632667,54130.96875,160334.375,2,27169670700,3759,0.951050811,0.048949189,0.040436286,0.024474594,0,0,0.052141527,0.163341314,0.198191008,0.090619469,1986,0.05387714,0.94612286,40642,105100,1,27169,50725,0.935534746,0.064465254,0.029610646,0.012833908,0.026416954,0.003666831,0.048161656,0.248260227,0.164238541,0.065335117,21220,0.083788878,0.916211122,59329,167300,2,c(-10199246.4805719, 5473231.84986185)
2675,2691,613_60014JHNCR2931B,79947,613,Tetrabromobisphenol A,60014JHNCR2931B,-88.321986,42.247713,JOHN CRANE INC,29-31 BURDENT DR,CRYSTAL LAKE,MCHENRY,IL,60014,60014,17111,17,13,6.1,0.7,401.5,0.04,339991,77.51,NA,NA,NA,NA,77.51,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1599.222811,0.88869419,0.11130581,0.145971811,0.0593346,0.039646618,0,0.045810078,0.211867574,0.121161649,0.06319513,600.1290162,0.058604292,0.941395708,98338.83333,255633.3333,1,25538.58325,0.918130539,0.081869461,0.125744948,0.010204473,0.021256483,0.001253006,0.048249709,0.211641048,0.154451015,0.074831651,9947.48834,0.055949008,0.944050992,89247.77778,244470.3704,2,86470.67893,0.905299107,0.094700893,0.117304632,0.011932227,0.027987694,0.000845842,0.051848407,0.217213153,0.138992581,0.053905163,32766.66513,0.04444062,0.95555938,96876.29577,240294.3662,2,17111870807,5489,0.909637457,0.090362543,0.142102387,0.022772818,0.034979049,0,0.028967025,0.208416834,0.118783021,0.052659156,2130,0.079342723,0.920657277,107125,258500,1,17111,307714,0.922964181,0.077035819,0.130855275,0.014562223,0.028133267,0.000958682,0.054979624,0.219548022,0.14014312,0.068543816,118464,0.050741153,0.949258847,86799,224500,6,c(-9831958.50737064, 5198158.17802322)
2676,2692,613_60050CHRMC3900D,79947,613,Tetrabromobisphenol A,60050CHRMC3900D,-88.274037,42.311151,CHROMA COLOR CORP,3900 DAYTON ST,MC HENRY,MCHENRY,IL,60050,60050,17111,17,10.4,7.8,0.6,315.4,0.25,325991,NA,20.1,20.1,NA,NA,NA,20.1,20.1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,570.6702475,0.941143384,0.058856616,0.087612439,0,0.007990685,0,0.046252717,0.262660385,0.210687252,0.007230131,254.4263369,0.046143962,0.953856038,71389.5,194425,1,15851.71264,0.951317184,0.048682816,0.143505297,0.005628013,0.015784757,0.002169811,0.048360405,0.224862854,0.187233115,0.053489223,6560.988662,0.044791144,0.955208856,80972.5,219677.7778,1,57319.83149,0.930620042,0.069379958,0.126228654,0.0070924,0.020405476,0.001084969,0.052322956,0.218233923,0.158823463,0.070127921,23253.43955,0.047559325,0.952440675,88049.91111,225233.3333,1,17111870809,6913,0.900911326,0.099088674,0.109793143,0.021553595,0.01562274,0,0.058874584,0.225372487,0.177202372,0.035965598,2730,0.058608059,0.941391941,98963,244100,1,17111,307714,0.922964181,0.077035819,0.130855275,0.014562223,0.028133267,0.000958682,0.054979624,0.219548022,0.14014312,0.068543816,118464,0.050741153,0.949258847,86799,224500,6,c(-9826620.84910659, 5207702.91097542)
