FacilityID,FacilityName,Street,City,County,State,ZIPCode,Longitude,Latitude,Chemical,PoundsReleased_2018,PoundsReleased_2019,PoundsReleased_2020,PoundsReleased_2021,PoundsReleased_2022,PoundsReleased_5yr_min,PoundsReleased_5yr_sum,PoundsReleased_5yr_max,Pounds_5yr_perc,Cancer_PoundsReleased_5yr_min,Cancer_PoundsReleased_5yr_sum,Cancer_PoundsReleased_5yr_max,Cancer_Pounds_5yr_perc,Cancer_weighted_5yr_sum,Dev_PoundsReleased_5yr_min,Dev_PoundsReleased_5yr_sum,Dev_PoundsReleased_5yr_max,Dev_Pounds_5yr_perc,Dev_weighted_5yr_sum,Asthma_PoundsReleased_5yr_min,Asthma_PoundsReleased_5yr_sum,Asthma_PoundsReleased_5yr_max,Asthma_Pounds_5yr_perc,Asthma_weighted_5yr_sum,population_10km,WhtPercent_10km,NWPercent_10km,HispPercent_10km,BlkPercent_10km,AsianPercent_10km,AmerIndPercent_10km,Under5Percent_10km,ReprodFemPercent_10km,Over64Percent_10km,EduPercent_10km,housing_units_10km,VacPercent_10km,OwnOccPercent_10km,avg_median_income_10km,avg_median_house_value_10km,population_county,WhtPercent_county,NWPercent_county,HispPercent_county,BlkPercent_county,AsianPercent_county,AmerIndPercent_county,Under5Percent_county,ReprodFemPercent_county,Over64Percent_county,EduPercent_county,housing_units_county,VacPercent_county,OwnOccPercent_county,avg_median_income_county,avg_median_house_value_county,WhtPercent_change,NWPercent_change,HispPercent_change,BlkPercent_change,AsianPercent_change,AmerIndPercent_change,Under5Percent_change,ReprodFemPercent_change,Over64Percent_change,EduPercent_change,NAICS,10km_Pounds_sum,10km_Pounds_min,10km_Pounds_max,10km_Cancer_Pounds_sum,10km_Cancer_Pounds_min,10km_Cancer_Pounds_max,10km_Dev_Pounds_sum,10km_Dev_Pounds_min,10km_Dev_Pounds_max,10km_Asthma_Pounds_sum,10km_Asthma_Pounds_min,10km_Asthma_Pounds_max,10km_facnum,Health_Risk_Count
4737WPRMRT1542S,POET BIOREFINING-PORTLAND LLC,1542 S 200 W,PORTLAND,JAY,IN,47371,-85.01926,40.41393,"Formaldehyde, Acetaldehyde",2022,1919,1849,5162,3509,969,18850,5162,37.26921426,969,18850,5162,48.21811936,7760.4,0,0,0,0,0,969,18850,5162,70.71704594,12306.89646,7998.693775,0.948120239,0.051879761,0.046954837,0.005622873,0.008596823,0.001426392,0.062218939,0.204179363,0.175748246,0.104216149,3710.458935,0.098344781,0.901655219,49865.07143,102215.3846,20697,0.964535923,0.035464077,0.032178577,0.003092236,0.004638353,0.004879934,0.069768565,0.198869401,0.180654201,0.118456303,9253,0.103750135,0.896249865,45864,90800,-1.701925666,46.28820446,45.91955725,81.8384431,85.34213724,-70.77027044,-10.82095716,2.670074501,-2.715660479,-12.02144051,Ethyl Alcohol Manufacturing,18850,969,5162,18850,969,5162,0,0,0,18850,969,5162,0,2
4739WCRDNL1554N,CARDINAL ETHANOL LLC,1554 N 600 E,UNION CITY,RANDOLPH,IN,47390,-84.86228,40.18595,Acetaldehyde,9088.8,12717.1,12880.2,14433.58,5781.23,5781.23,54900.91,14433.58,55.47445255,5781.23,54900.91,14433.58,63.89008158,32940.546,0,0,0,0,0,5781.23,54900.91,14433.58,81.96650923,52239.04552,7620.971134,0.927029129,0.072970871,0.119748753,0.009498672,0.009936452,0,0.070147736,0.20341213,0.189925842,0.151164871,3826.869974,0.144455192,0.855544808,47418.78571,82814.28571,24694,0.945492832,0.054507168,0.036405605,0.004414028,0.003725601,0.000728922,0.060379039,0.197537863,0.201141978,0.112939808,11711,0.115532405,0.884467595,53322,83700,-1.952812578,33.87389901,228.9294434,115.1928441,166.7073235,-100,16.17895359,2.97374211,-5.576228272,33.84551743,Ethyl Alcohol Manufacturing,54900.91,5781.23,14433.58,54900.91,5781.23,14433.58,0,0,0,54900.91,5781.23,14433.58,0,2
47501GRNPR2000S,GRAIN PROCESSING CORP,1443 S 300 W,WASHINGTON,DAVIESS,IN,47501,-87.2262,38.6335,Acetaldehyde,2891,2805,2771,2744,2563,2563,13774,2891,29.79819665,2563,13774,2891,41.73465006,8264.4,0,0,0,0,0,2563,13774,2891,66.16573637,13106.16915,13887.11444,0.868097131,0.131902869,0.107868644,0.037245615,0.002159305,0,0.084711017,0.209186222,0.171491652,0.158837208,6120.421827,0.108875127,0.891124873,52470.38095,118445,33277,0.926796286,0.073203714,0.053400246,0.017158999,0.002524266,0,0.0802957,0.207981489,0.153860023,0.240255653,12565,0.09637883,0.90362117,53800,139800,-6.333555261,80.18603358,102.0002733,117.0617068,-14.45809786,#NUM!,5.498821552,0.579250102,11.45952553,-33.88825358,Wet Corn Milling and Starch Manufacturing,13774,2563,2891,13774,2563,2891,0,0,0,13774,2563,2891,0,2
47522NVLSR300HW,US NAVY NSWC CRANE DIV INSTALLATION ACTIVITY-INSTALLATION,300 HWY 361,CRANE,MARTIN,IN,47522,-86.848305,38.841611,Dibutyl phthalate,82505,52113,741,62760,44723,741,242842,82505,85.48733362,0,0,0,0,0,741,242842,82505,92.22842422,194273.6,0,0,0,0,0,1644.581698,0.968534782,0.031465218,0.023795204,0.010563491,0.010078394,0,0.054061518,0.195676091,0.198713918,0.194770249,703.4407318,0.109930892,0.890069108,64589.28571,143657.1429,10169,0.964893303,0.035106697,0.024289507,0.008063723,0.003146819,0.010423837,0.061067952,0.190480873,0.196086144,0.126227209,4808,0.148294509,0.851705491,55378,125400,0.377397056,-10.37260481,-2.035050439,31.00017069,220.2724686,-100,-11.47317644,2.727422298,1.340111848,54.30131919,National Security,242842,741,82505,0,0,0,242842,741,82505,0,0,0,0,1
47620GPLSTLEXAN,SABIC INNOVATIVE PLASTICS MT. VERNON LLC,1 LEXAN LN,MOUNT VERNON,POSEY,IN,47620,-87.9271,37.9072,"1,2-Dichlorobenzene (o-Dichlorobenzene), Dichloromethane (Methylene chloride), Acetaldehyde, Phthalic anhydride, Tetrabromobisphenol A",247825,177265,166098,174334,280673,13,1980944.4,280673,93.2589094,0,894592.4,234967,94.37526836,701252,0,0,0,0,0,0,106645,32427,90.25332761,41312.55814,7287.085549,0.916169498,0.083830502,0.034339395,0.04518971,0,0,0.058118775,0.218551677,0.198510332,0.099557139,3730.545924,0.112119075,0.887880925,71256.16667,124783.3333,25480,0.956161695,0.043838305,0.012323391,0.018838305,0.002904239,0.000549451,0.054866562,0.200981162,0.186852433,0.074432039,11552,0.10309903,0.89690097,64983,150900,-4.182576786,91.22660541,178.6521576,139.8820463,-100,-100,5.927494791,8.742369287,6.239093824,33.75575859,Plastics Material and Resin Manufacturing,2104785.4,3575,305925,1018433.4,3562,260219,282,10,242,230204,3552,57437,2,2
47620NDNFR1200R,COUNTRYMARK REFINING & LOGISTICS LLC,6701 LOWER NEW HARMONY ROAD,MOUNT VERNON,POSEY,IN,47620,-87.908417,37.942222,Tetrachloroethylene,10,10,10,10,242,10,282,242,10.00429369,10,282,242,25.80506655,225.6,10,282,242,56.97724345,169.2,0,0,0,0,0,7593.980069,0.922640011,0.077359989,0.031177031,0.04217859,0,0,0.062369263,0.213972356,0.197004613,0.090324524,3833.366686,0.109382944,0.890617056,70932.08333,133508.3333,25480,0.956161695,0.043838305,0.012323391,0.018838305,0.002904239,0.000549451,0.054866562,0.200981162,0.186852433,0.074432039,11552,0.10309903,0.89690097,64983,150900,-3.505859358,76.46665313,152.9906883,123.8980132,-100,-100,13.67444982,6.463886766,5.433260447,21.35167177,Petroleum Refineries,2104785.4,3575,305925,1018433.4,3562,260219,282,10,242,230204,3552,57437,2,2
4762WBNGBN8999W,GREEN PLAINS MOUNT VERNON LLC,8999 W FRANKLIN RD,MOUNT VERNON,POSEY,IN,47620,-87.722552,37.905263,"Formaldehyde, Acetaldehyde",11005,8703,9508,7511,5615,1537,54853,11005,48.77629884,1537,54853,11005,58.43709747,25405.2,0,0,0,0,0,1537,54853,11005,78.10218978,40289.05287,8030.089455,0.945218751,0.054781249,0.009257888,0.024246701,0.015215487,0.000655241,0.038821549,0.274519284,0.143835152,0.048339542,2747.843121,0.088244211,0.911755789,76875.44444,186420,25480,0.956161695,0.043838305,0.012323391,0.018838305,0.002904239,0.000549451,0.054866562,0.200981162,0.186852433,0.074432039,11552,0.10309903,0.89690097,64983,150900,-1.144465863,24.96206071,-24.87548143,28.70956854,423.9062351,19.25387683,-29.24370012,36.58955967,-23.02206106,-35.05546397,Ethyl Alcohol Manufacturing,2104785.4,3575,305925,1018433.4,3562,260219,282,10,242,230204,3552,57437,0,2
4762WVNTNR721PR,VALERO RENEWABLE FUELS-MOUNT VERNON,7201 PORT RD,MOUNT VERNON,POSEY,IN,47620,-87.873408,37.933569,"Formaldehyde, Acetaldehyde",8905,8907,8905,14005,12005,2015,68706,14005,54.78746243,2015,68706,14005,63.41777587,31636.2,0,0,0,0,0,2015,68706,14005,81.58007729,50170.5373,7618.458669,0.921859362,0.078140638,0.029863822,0.0421874,0,0,0.057892524,0.211688335,0.190997407,0.089769975,3836.297856,0.106953656,0.893046344,73658.46154,134576.9231,25480,0.956161695,0.043838305,0.012323391,0.018838305,0.002904239,0.000549451,0.054866562,0.200981162,0.186852433,0.074432039,11552,0.10309903,0.89690097,64983,150900,-3.587503411,78.24739981,142.3344571,123.9447808,-100,-100,5.515129511,5.327451267,2.218314072,20.60663099,Ethyl Alcohol Manufacturing,2104785.4,3575,305925,1018433.4,3562,260219,282,10,242,230204,3552,57437,2,2
4771WLCNTP17LYN,LYONDELLBASELL ADVANCED POLYMERS INC.,1700 LYNCH RD,EVANSVILLE,VANDERBURGH,IN,47711,-87.53226,38.01358,Tetrabromobisphenol A,#NUM!,#NUM!,#NUM!,11,9,9,20,11,3.520824388,9,20,11,20.13739802,0,0,0,0,0,0,0,0,0,0,0,128301.684,0.822199577,0.177800423,0.03077063,0.113567765,0.016117005,0.000723904,0.06192359,0.220381992,0.170842209,0.106477534,62154.01111,0.112756028,0.887243972,54183.07937,122897.6,181548,0.84709278,0.15290722,0.027728204,0.095247538,0.01529623,0.000578359,0.059499416,0.22596228,0.168732236,0.097239618,84478,0.099244774,0.900755226,51179,136100,-2.938663036,16.27993916,10.97231346,19.23433123,5.365862998,25.16513566,4.074280977,-2.469566095,1.250485729,9.500155786,Custom Compounding of Purchased Resins,20,9,11,20,9,11,0,0,0,0,0,0,0,1
47804BFGDR3100N,GEON PERFORMANCE SOLUTIONS LLC,3100 N 35TH ST,TERRE HAUTE,VIGO,IN,47804,-87.36387,39.50452,Di(2-ethylhexyl) phthalate,64.8,101,56,#NUM!,#NUM!,56,221.8,101,7.084585659,56,221.8,101,23.22885359,133.08,56,221.8,101,55.25976814,221.8,0,0,0,0,0,62858.1583,0.85389504,0.14610496,0.027540364,0.082569388,0.01584744,0.000349839,0.054177152,0.243558829,0.163032854,0.108471266,28710.84486,0.104973627,0.895026373,46487.33333,92496.92308,107305,0.86598015,0.13401985,0.027687433,0.072345184,0.020399795,0.001630865,0.056810027,0.22614976,0.163412702,0.103726126,47351,0.099132014,0.900867986,47261,105200,-1.395541252,9.01740319,-0.531175502,14.13252857,-22.31569066,-78.54889736,-4.634526626,7.698026872,-0.232447249,4.574681069,Custom Compounding of Purchased Resins,221.8,56,101,221.8,56,101,221.8,56,101,0,0,0,0,2
47902PRRYC2335S,PERRY FOAM PRODUCTS,2335 S 30TH ST,LAFAYETTE,TIPPECANOE,IN,47909,-86.870944,40.417447,N-Methyl-2-pyrrolidone,21376,22370,10290,13675,8555,8555,76266,22370,65.39287248,0,0,0,0,0,8555,76266,22370,83.25461571,61012.8,0,0,0,0,0,140745.453,0.781823112,0.218176888,0.09150122,0.067474918,0.090540656,0.002674257,0.058361451,0.275661474,0.109242231,0.08840805,56354.59321,0.075826453,0.924173547,53473.75824,149897.5,193302,0.804068246,0.195931754,0.084696485,0.056155653,0.081349391,0.002276231,0.058142182,0.266386276,0.113739123,0.078853514,77128,0.070558033,0.929441967,51926,160900,-2.766572839,11.3535112,8.034258259,20.15694712,11.29850434,17.48618347,0.377126765,3.481859988,-3.953690169,12.11681779,Urethane and Other Foam Product (except Polystyrene) Manufacturing,615036.889,118090.928,160227.129,323775.9,76471.93,84013.13,312189,62497,97280,285411.9,55585.93,59276.13,6,1
47902STLYM2245N,TATE & LYLE SAGAMORE,2245 SAGAMORE PKWY N,LAFAYETTE,TIPPECANOE,IN,47904,-86.8601,40.43921,Acetaldehyde,17422.928,17505.636,17542.141,17892.129,17475.055,17422.928,87837.889,17892.129,60.24044654,17422.93,87837.9,17892.13,67.88321168,52702.74,0,0,0,0,0,17422.93,87837.9,17892.13,84.49978532,83579.08925,129374.0463,0.771136628,0.228863372,0.092694321,0.067529914,0.100561108,0.00293578,0.055056654,0.278312066,0.112978834,0.091988137,52178.65104,0.082244877,0.917755123,52757.66304,149573.75,193302,0.804068246,0.195931754,0.084696485,0.056155653,0.081349391,0.002276231,0.058142182,0.266386276,0.113739123,0.078853514,77128,0.070558033,0.929441967,51926,160900,-4.095624724,16.80769814,9.442936657,20.25488119,23.61630131,28.97549275,-5.306865513,4.476878541,-0.668450431,16.65699213,Wet Corn Milling and Starch Manufacturing,615036.889,118090.928,160227.129,323775.9,76471.93,84013.13,312189,62497,97280,285411.9,55585.93,59276.13,6,2
47903FRFLDUS52B,DANA DBA FAIRFIELD MANUFACTURING CO. INC.,2400 SAGAMORE PKWY S,LAFAYETTE,TIPPECANOE,IN,47905,-86.853194,40.389917,1-Bromopropane,20886,#NUM!,#NUM!,#NUM!,#NUM!,20886,20886,20886,64.10476599,20886,20886,20886,71.01760412,12531.6,20886,20886,20886,82.48175182,12531.6,0,0,0,0,0,122143.5645,0.803356009,0.196643991,0.100142987,0.069524963,0.066051332,0.001216146,0.060327617,0.274447833,0.102464013,0.096728654,49051.99312,0.074605289,0.925394711,52429.12346,143233.8028,193302,0.804068246,0.195931754,0.084696485,0.056155653,0.081349391,0.002276231,0.058142182,0.266386276,0.113739123,0.078853514,77128,0.070558033,0.929441967,51926,160900,-0.088579149,0.363512699,18.23747631,23.80759449,-18.80537661,-46.57192083,3.758777135,3.026265665,-9.913132828,22.66879359,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",615036.889,118090.928,160227.129,323775.9,76471.93,84013.13,312189,62497,97280,285411.9,55585.93,59276.13,6,2
47903SBRSZ5500S,SUBARU OF INDIANA AUTOMOTIVE INC,5500 STATE ROAD 38 E,LAFAYETTE,TIPPECANOE,IN,47905,-86.792522,40.378818,N-Methyl-2-pyrrolidone,20278,22284,23810,21878,25229,20278,113479,25229,67.75440103,0,0,0,0,0,20278,113479,25229,84.5427222,90783.2,0,0,0,0,0,48248.4064,0.822750808,0.177249192,0.133546643,0.074612558,0.023647353,0.000638206,0.077484712,0.245379358,0.130108388,0.099479974,19477.10365,0.045401427,0.954598573,62614.90244,142285,193302,0.804068246,0.195931754,0.084696485,0.056155653,0.081349391,0.002276231,0.058142182,0.266386276,0.113739123,0.078853514,77128,0.070558033,0.929441967,51926,160900,2.323504565,-9.535239679,57.67672313,32.86740462,-70.93112494,-71.96216151,33.26763841,-7.885886283,14.391939,26.15794611,Automobile and Light Duty Motor Vehicle Manufacturing,615036.889,118090.928,160227.129,323775.9,76471.93,84013.13,312189,62497,97280,285411.9,55585.93,59276.13,5,1
47905LLLLYLILLY,EVONIK CORP TIPPECANOE LABORATORIES,1650 LILLY RD,LAFAYETTE,TIPPECANOE,IN,47909,-86.936174,40.390544,"Acrylonitrile, Dichloromethane (Methylene chloride), N-Methyl-2-pyrrolidone",3333,3851,3262,3697,3293,8,17755,3851,33.14727351,0,17478,3851,44.43967368,13948.8,0,319,180,56.37612709,221.6,0,0,0,0,0,111911.4407,0.790884739,0.209115261,0.080310104,0.065136564,0.090005763,0.002548208,0.054659727,0.287982399,0.093965825,0.077946279,44398.16794,0.07991362,0.92008638,51675.08861,145426.4706,193302,0.804068246,0.195931754,0.084696485,0.056155653,0.081349391,0.002276231,0.058142182,0.266386276,0.113739123,0.078853514,77128,0.070558033,0.929441967,51926,160900,-1.639600471,6.7286218,-5.17894163,15.99288943,10.640979,11.9485625,-5.989549064,8.107070302,-17.38478175,-1.150532288,Medicinal and Botanical Manufacturing,615036.889,118090.928,160227.129,323775.9,76471.93,84013.13,312189,62497,97280,285411.9,55585.93,59276.13,5,2
47905RMGNT2800C,REA MAGNET WIRE CO,2800 CONCORD RD,LAFAYETTE,TIPPECANOE,IN,47909,-86.85735,40.38599,N-Methyl-2-pyrrolidone,26927,17984,12778,14935,28615,12778,101239,28615,70.50236153,0,0,0,0,0,12778,101239,28615,85.61614427,80991.2,0,0,0,0,0,121161.8035,0.802601886,0.197398114,0.100950532,0.069823025,0.066424828,0.001202777,0.060351686,0.275081592,0.102116269,0.09705008,48673.47475,0.075062342,0.924937658,51881.0375,141334.2857,193302,0.804068246,0.195931754,0.084696485,0.056155653,0.081349391,0.002276231,0.058142182,0.266386276,0.113739123,0.078853514,77128,0.070558033,0.929441967,51926,160900,-0.182367567,0.748403288,19.19093459,24.3383727,-18.34625002,-47.15925565,3.800174749,3.264175403,-10.21887077,23.0764171,"Copper Rolling, Drawing, Extruding, and Alloying",615036.889,118090.928,160227.129,323775.9,76471.93,84013.13,312189,62497,97280,285411.9,55585.93,59276.13,6,1
47905STLYM3300U,PRIMARY PRODUCTS INGREDIENTS AMERICAS LLC D/B/A PRIMIENT,3300 US 52 S,LAFAYETTE,TIPPECANOE,IN,47905,-86.843695,40.376319,Acetaldehyde,41173,41384,38574,38280,38163,38163,197574,41384,76.17003006,38163,197574,41384,81.27951911,118544.4,0,0,0,0,0,38163,197574,41384,92.40017175,187994.6467,98278.50094,0.819278533,0.180721467,0.113083447,0.078783226,0.03694875,0.001385739,0.071941184,0.254591142,0.119689589,0.097389673,44129.61446,0.072532606,0.927467394,52971.97297,136881.8182,193302,0.804068246,0.195931754,0.084696485,0.056155653,0.081349391,0.002276231,0.058142182,0.266386276,0.113739123,0.078853514,77128,0.070558033,0.929441967,51926,160900,1.891666181,-7.763053576,33.51610379,40.29438235,-54.58017626,-39.12133564,23.73320388,-4.42783107,5.231679059,23.50708028,Wet Corn Milling and Starch Manufacturing,615036.889,118090.928,160227.129,323775.9,76471.93,84013.13,312189,62497,97280,285411.9,55585.93,59276.13,6,2
47955SLNDN23W11,VALERO RENEWABLE FUELS CO LLC DBA VALERO LINDEN PLANT,203W 1100N,LINDEN,MONTGOMERY,IN,47955,-86.910833,40.197778,"Formaldehyde, Acetaldehyde",6565,6334,3955,4049,4044,852,34090,6565,40.23185917,852,34090,6565,50.8802061,14968.2,0,0,0,0,0,852,34090,6565,72.60626878,23737.4475,2512.08591,0.968081694,0.031918306,0.02054924,0.006767319,0.005573127,0.000398076,0.06711968,0.190931986,0.159542022,0.105526392,1004.945195,0.053960284,0.946039716,75303.6,147440,38295,0.945449798,0.054550202,0.048883666,0.009583497,0.007207207,0.000992297,0.059511686,0.197440919,0.182243113,0.095797422,16709,0.065294153,0.934705847,56408,132200,2.393770305,-41.48819897,-57.96297328,-29.38569877,-22.67286185,-59.88341188,12.78403507,-3.296648712,-12.45648746,10.15577481,Ethyl Alcohol Manufacturing,34090,852,6565,34090,852,6565,0,0,0,34090,852,6565,0,2
47960BVPKN501NS,BALL METAL BEVERAGE CONTAINER CORP,501 N SIXTH ST,MONTICELLO,WHITE,IN,47960,-86.774778,40.750389,Formaldehyde,15059.2,4500,13000,4054.2,3829,3829,40442.4,15059.2,56.33319021,3829,40442.4,15059.2,64.62000859,40442.4,0,0,0,0,0,3829,40442.4,15059.2,82.43881494,40534.60792,11408.2633,0.915441509,0.084558491,0.077917146,0.006882082,0.004600059,0.012152224,0.042521733,0.187143597,0.25963855,0.114878916,6398.950709,0.212949414,0.787050586,53111.44444,130933.3333,24163,0.907296279,0.092703721,0.086206183,0.006580309,0.003600546,0.005835368,0.062988867,0.190539254,0.198361131,0.107668381,13153,0.255531058,0.744468942,53865,119200,0.897747517,-8.786303043,-9.615362698,4.586011661,27.76002981,108.2511948,-32.49325739,-1.782129988,30.89184812,6.696984068,Metal Can Manufacturing,40442.4,3829,15059.2,40442.4,3829,15059.2,0,0,0,40442.4,3829,15059.2,0,2
47978RQSBN751WS,IROQUOIS BIO-ENERGY CO LLC,751 W STATE RD 114,RENSSELAER,JASPER,IN,47978,-87.067222,40.933056,Acetaldehyde,10136,8588,8187,8686,14688,8187,50285,14688,55.98969515,8187,50285,14688,64.36238729,30171,0,0,0,0,0,8187,50285,14688,82.26706741,47846.9374,4630.448402,0.921197088,0.078802912,0.086442737,0.011804051,0.000670388,0,0.09428325,0.220409352,0.153481837,0.127781407,1907.728898,0.094795252,0.905204748,56972.90909,127763.6364,33433,0.923219573,0.076780427,0.061316663,0.008793707,0.002422756,0.000149553,0.056052403,0.21347172,0.178566087,0.106426056,13639,0.070606349,0.929393651,61889,158300,-0.219068765,2.63411629,40.97756201,34.23293583,-72.32954163,-100,68.20554479,3.249907114,-14.0476006,20.06590455,Ethyl Alcohol Manufacturing,50285,8187,14688,50285,8187,14688,0,0,0,50285,8187,14688,0,2
48034NTDPN24671,UNITED PAINT & CHEMICAL,24671 TELEGRAPH RD,SOUTHFIELD,OAKLAND,MI,48033,-83.28069,42.46984,N-Methyl-2-pyrrolidone,2000,#NUM!,#NUM!,#NUM!,#NUM!,2000,2000,2000,26.01975097,0,0,0,0,0,2000,2000,2000,66.72391584,1600,0,0,0,0,0,208931.3909,0.347314236,0.652685764,0.026857012,0.563886486,0.025612272,0.00380455,0.054853495,0.228896451,0.184191343,0.088962928,96375.78,0.096355713,0.903644287,66795.39594,167864.0106,1255340,0.738205586,0.261794414,0.042840187,0.133022129,0.077320885,0.002280657,0.054079373,0.220942533,0.168392627,0.056487912,542094,0.059961925,0.940038075,81587,252800,-52.95155674,149.3123338,-37.3088357,323.9042694,-66.87535109,66.81815929,1.43145551,3.599993836,9.382071588,57.49020462,Paint and Coating Manufacturing,481784.03,79107.1,224084.74,291995.96,37719.43,137949.74,189788.07,41386,86141.72,282298.96,37318.43,129851.74,0,1
48043DPNTM400GR,AXALTA COATING SYSTEMS USA LLC-MOUNT CLEMENS PLANT,400 GROESBECK HWY,MOUNT CLEMENS,MACOMB,MI,48043,-82.88836,42.61433,N-Methyl-2-pyrrolidone,0.23,4.69,6.37,6.201,6.865,0.23,24.356,6.865,2.060970374,0,0,0,0,0,0.23,24.356,6.865,51.78188064,19.4848,0,0,0,0,0,190852.5586,0.803730019,0.196269981,0.026224484,0.133079517,0.021126234,0.004247638,0.054509364,0.228547514,0.165966986,0.077460086,82917.04017,0.051496741,0.948503259,73595.97973,189278.1549,870893,0.798373623,0.201626377,0.027042358,0.118365861,0.042518426,0.002876358,0.054854041,0.221533529,0.169965771,0.095137383,367684,0.049890667,0.950109333,64641,174000,0.670913393,-2.656594666,-3.024418461,12.43065797,-50.31275726,47.67416911,-0.628352286,3.166105141,-2.352700132,-18.5808111,Paint and Coating Manufacturing,798.246,1.46,481.065,773.89,1.23,474.2,24.356,0.23,6.865,0,0,0,0,1
4804WMRYSV251BU,MARYSVILLE ETHANOL LLC,2512 BUSHA HWY,MARYSVILLE,ST. CLAIR,MI,48040,-82.491547,42.88335,"Formaldehyde, Acetaldehyde",6395.91,6412.76,6582,6621,6620,2236,43833.95,6621,40.4036067,2236,43833.95,6621,51.00901675,19579.002,0,0,0,0,0,2236,43833.95,6621,72.73507943,31049.52713,22725.13453,0.945384229,0.054615771,0.02880534,0.019308677,0.007635943,0.001222502,0.049627346,0.213729103,0.198305885,0.073189757,9896.195421,0.056901296,0.943098704,68835.07407,161129.6296,159285,0.931996108,0.068003892,0.034723923,0.023649433,0.005348903,0.001638572,0.050444172,0.202756066,0.187437612,0.086020272,72395,0.092920782,0.907079218,58722,162300,1.436499667,-19.68728628,-17.0446828,-18.35458881,42.75717696,-25.39223734,-1.619267589,5.411939907,5.798341782,-14.91568735,Ethyl Alcohol Manufacturing,109208.95,13353,21849,109208.95,13353,21849,0,0,0,43833.95,2236,6621,1,2
48054KKSCR65HAT,KKSP PRECISION MACHINING,650 HATHAWAY ST,EAST CHINA,ST. CLAIR,MI,48054,-82.49538,42.80665,Dichloromethane (Methylene chloride),13998,15228,11117,12227,12805,11117,65375,15228,56.54787462,11117,65375,15228,64.834693,52300,0,0,0,0,0,0,0,0,0,0,13458.71991,0.965480896,0.034519104,0.018733476,0.011246756,0.008866717,7.43013E-05,0.03088606,0.193986064,0.21645276,0.068914619,5986.43713,0.071161898,0.928838102,76414.8125,206668.75,159285,0.931996108,0.068003892,0.034723923,0.023649433,0.005348903,0.001638572,0.050444172,0.202756066,0.187437612,0.086020272,72395,0.092920782,0.907079218,58722,162300,3.592803407,-49.23951664,-46.05022972,-52.44386874,65.76702392,-95.46548735,-38.77179747,-4.325395938,15.47989623,-19.88560651,Machine Shops,109208.95,13353,21849,109208.95,13353,21849,0,0,0,43833.95,2236,6621,1,1
48055GNRLM4555G,GENERAL MOTORS LLC ORION ASSEMBLY CENTER,4555 GIDDINGS RD,LAKE ORION,OAKLAND,MI,48359,-83.2607,42.7158,"Formaldehyde, N-Methyl-2-pyrrolidone",28064,25052,21100,45098,34096,7560,160970,45098,77.45813654,0,153410,45098,82.31000429,153410,0,7560,7560,73.03563761,6048,0,153410,45098,92.82954058,153759.7719,96132.0404,0.696541515,0.303458485,0.123169255,0.139945807,0.070353034,0.004047421,0.057666345,0.239037877,0.144745107,0.093165734,40140.79515,0.065038803,0.934961197,94843.55319,270183.3222,1255340,0.738205586,0.261794414,0.042840187,0.133022129,0.077320885,0.002280657,0.054079373,0.220942533,0.168392627,0.056487912,542094,0.059961925,0.940038075,81587,252800,-5.643965787,15.91480506,187.5086801,5.204906383,-9.0116034,77.46733773,6.632790694,8.190068086,-14.04308512,64.93039086,Automobile and Light Duty Motor Vehicle Manufacturing,161245,7570,45363,153410,0,45098,7835,10,7825,153410,0,45098,0,3
48077STRLN38111,FCA US STERLING HEIGHTS ASSEMBLY PLANT,38111 VAN DYKE,STERLING HEIGHTS,MACOMB,MI,48312,-83.033734,42.569552,Tetrabromobisphenol A,1.23,474.2,298.46,#NUM!,#NUM!,1.23,773.89,474.2,13.78273937,1.23,773.89,474.2,29.06826964,0,0,0,0,0,0,0,0,0,0,0,234561.5404,0.801836436,0.198163564,0.026069576,0.070505562,0.085496797,0.002360724,0.05448604,0.222810003,0.184099386,0.109635134,95924.447,0.038421351,0.961578649,71246.43655,188183.1474,870893,0.798373623,0.201626377,0.027042358,0.118365861,0.042518426,0.002876358,0.054854041,0.221533529,0.169965771,0.095137383,367684,0.049890667,0.950109333,64641,174000,0.433733346,-1.717440292,-3.5972528,-40.43420824,101.0817511,-17.92661058,-0.670872554,0.576198869,8.31556581,15.23875357,Automobile and Light Duty Motor Vehicle Manufacturing,299576.276,51292.56,145084.805,286252.85,38273.66,131805.94,13323.426,13017.23,13285.585,285478.96,38272.43,131331.74,0,1
